Seq Num,Obs ID,Instrument,Grating,Appr Exp,Exposure,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Grid Name
503449,27645,ACIS-S,NONE,10.00,9.93,SN 2022jli,Chen,8.690,-8.387,archived,FAINT,TE,5.069366332973772,50329,2023-01-21 22:39:04,2023-01-25 08:01:06,23508880,SN, SNR AND ISOLATED NS,DDT,23,23,None,
503450,27646,ACIS-S,NONE,10.00,9.93,SN 2022jli,Chen,8.690,-8.387,archived,FAINT,TE,5.292571955852626,52545,2023-01-25 21:11:28,2023-01-26 07:41:06,23508880,SN, SNR AND ISOLATED NS,DDT,23,23,None,
590652,26986,ACIS-I,NONE,13.00,12.90,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.8113941123798044,10468,2023-03-14 00:15:44,2023-03-14 09:41:08,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590652,27745,ACIS-I,NONE,12.00,12.33,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.8221301119716953,10136,2023-03-14 11:00:36,2023-03-14 18:01:08,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590653,26987,ACIS-S,NONE,15.00,14.45,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,1.9270670990473004,27840,2023-03-21 23:58:08,2023-03-23 16:01:08,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590654,26988,ACIS-S,NONE,10.00,9.56,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,1.6780530512244156,16042,2023-03-22 23:37:15,2023-03-23 14:41:08,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590654,27760,ACIS-S,NONE,10.00,9.56,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,1.6482530436344,15756,2023-03-23 07:01:48,2023-03-23 14:51:09,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590655,26989,ACIS-S,NONE,10.00,9.66,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,1.4576291272370185,14086,2023-03-22 08:47:59,2023-03-23 07:31:08,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590655,27761,ACIS-S,NONE,10.00,9.66,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,1.453107256966895,14043,2023-03-22 16:12:38,2023-03-23 07:41:08,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590656,26990,ACIS-I,NONE,20.00,17.66,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.7223573795468797,12756,2023-03-23 15:13:55,2023-03-24 07:11:08,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590656,27762,ACIS-I,NONE,10.00,9.57,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.7361272891476276,7048,2023-03-27 04:56:06,2023-03-27 11:51:08,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590657,26991,ACIS-I,NONE,18.00,16.23,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.5231678280407946,8492,2023-03-28 17:13:50,2023-03-29 06:21:09,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590657,27773,ACIS-I,NONE,17.00,15.28,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.5366834205152813,8201,2023-03-29 01:58:44,2023-03-29 11:51:09,24500489,SN, SNR AND ISOLATED NS,CAL,24,24,None,
590731,28431,ACIS-I,NONE,25.00,23.84,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.6696510339459686,15964,2024-05-20 13:10:28,2024-05-21 16:41:02,25500475,SN, SNR AND ISOLATED NS,CAL,25,25,None,
590732,28432,ACIS-S,NONE,15.00,14.44,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,1.5775391756924808,22785,2024-05-15 10:47:42,2024-05-15 22:11:03,25500475,SN, SNR AND ISOLATED NS,CAL,25,25,None,
590735,28435,ACIS-I,NONE,30.00,27.65,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.6156827564791398,17021,2024-05-08 17:30:46,2024-05-09 11:51:02,25500475,SN, SNR AND ISOLATED NS,CAL,25,25,None,
590736,28436,ACIS-I,NONE,35.00,33.35,E0102-72.3,Calibration,16.010,-72.032,archived,VFAINT,TE,0.45091351473928004,15040,2024-05-02 01:34:57,2024-05-02 22:01:02,25500475,SN, SNR AND ISOLATED NS,CAL,25,25,None,
601450,22473,ACIS-I,NONE,29.00,28.59,N79,Lopez,72.971,-69.391,archived,VFAINT,TE,7.804685899593873,223137,2021-07-20 15:33:42,2022-07-26 13:38:50,21610572,NORMAL GALAXIES,GO,21,21,None,
601450,23062,ACIS-I,NONE,40.00,39.44,N79,Lopez,72.971,-69.391,archived,VFAINT,TE,7.756612223807024,305943,2021-07-24 19:22:17,2022-07-26 13:38:50,21610572,NORMAL GALAXIES,GO,21,21,None,
601450,25091,ACIS-I,NONE,31.00,30.16,N79,Lopez,72.971,-69.391,archived,VFAINT,TE,8.06380321764771,243182,2021-07-21 17:36:09,2022-07-26 13:38:50,21610572,NORMAL GALAXIES,GO,21,21,None,
601514,23613,ACIS-S,NONE,40.00,39.44,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,11.622813712330087,458438,2021-09-06 05:41:14,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24448,ACIS-S,NONE,30.00,28.50,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,5.628476920955173,160418,2022-05-23 03:12:29,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24449,ACIS-S,NONE,28.00,27.60,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,9.892064592788032,273033,2022-06-25 14:50:45,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24450,ACIS-S,NONE,49.00,48.76,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,9.882819925301622,481920,2022-07-07 11:25:02,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24451,ACIS-S,NONE,39.50,39.95,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,9.435127682252185,376888,2022-08-03 23:06:19,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24452,ACIS-S,NONE,25.00,24.63,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,11.33253039067369,279135,2021-10-04 05:16:28,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24453,ACIS-S,NONE,25.00,24.63,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,11.336088042747994,279212,2021-09-30 03:39:53,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24454,ACIS-S,NONE,28.00,27.69,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,6.622353194271357,183359,2020-12-30 03:56:38,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24455,ACIS-S,NONE,24.00,23.65,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,11.472044321162539,271299,2021-09-02 20:54:53,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24456,ACIS-S,NONE,25.00,24.64,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,11.20888343483073,276150,2021-07-30 17:00:36,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24457,ACIS-S,NONE,25.50,25.20,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,5.8986390556684265,148648,2021-07-02 11:00:13,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24458,ACIS-S,NONE,25.00,24.07,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,6.434207830027711,154885,2021-06-16 14:13:21,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24459,ACIS-S,NONE,25.00,24.63,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,11.59017001973925,285481,2021-01-29 01:13:47,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24460,ACIS-S,NONE,14.00,14.76,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,11.755474229727122,173479,2021-01-02 16:38:58,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,24920,ACIS-S,NONE,16.00,16.73,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,11.85224924640695,198304,2021-01-03 05:28:58,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601514,26483,ACIS-S,NONE,23.00,24.54,[DAG2016] PSZ1-ARC G311.6602-18.4624,Bayliss,237.515,-78.184,archived,VFAINT,TE,4.916987691274533,120679,2022-08-05 20:48:03,2023-08-07 09:57:03,22620307,NORMAL GALAXIES,GO,22,22,None,
601531,23630,ACIS-S,NONE,30.00,27.71,SDSS J031023.94-083432.8,Levan,47.600,-8.576,archived,VFAINT,TE,4.034945806635257,111820,2021-10-03 20:54:14,2022-10-04 11:24:54,22620493,NORMAL GALAXIES,GO,22,22,HST,
601534,23633,ACIS-S,NONE,14.50,14.74,SDSS J231838.49-103019.1,Levan,349.660,-10.505,archived,VFAINT,TE,5.7510068116448965,84756,2021-09-06 00:48:35,2022-09-07 08:11:51,22620493,NORMAL GALAXIES,GO,22,22,HST,
601534,26120,ACIS-S,NONE,15.50,16.14,SDSS J231838.49-103019.1,Levan,349.660,-10.505,archived,VFAINT,TE,5.85818783710799,94526,2021-09-06 17:24:26,2022-09-07 08:11:51,22620493,NORMAL GALAXIES,GO,22,22,HST,
601562,25237,ACIS-S,NONE,16.00,14.70,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.203152596358618,76475,2022-10-28 17:21:28,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,25804,ACIS-S,NONE,10.00,9.91,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.334562322490018,52878,2022-11-03 20:34:26,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,25805,ACIS-S,NONE,16.00,14.88,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.193115569145222,77249,2022-10-19 15:15:34,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,25806,ACIS-S,NONE,10.00,9.94,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.194644788149085,51616,2022-10-20 11:23:35,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,25807,ACIS-S,NONE,10.00,10.43,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.3040699941035925,55333,2022-11-08 08:33:27,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,27485,ACIS-S,NONE,16.00,14.92,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.279738969770699,78796,2022-11-01 02:38:23,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,27515,ACIS-S,NONE,15.00,14.87,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.185181133160005,77129,2022-10-20 00:55:09,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,27516,ACIS-S,NONE,15.00,13.88,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,4.807442672571716,66740,2023-01-15 11:57:30,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,27520,ACIS-S,NONE,14.00,12.31,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.205893456682596,64087,2022-10-28 07:55:37,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,27533,ACIS-S,NONE,14.00,13.89,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.353516123491472,74342,2022-11-01 20:04:29,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601562,27534,ACIS-S,NONE,14.00,13.49,[GMV2015] ASW0009io9,Tozzi,32.422,0.266,archived,VFAINT,TE,5.452059008049762,73556,2022-11-02 14:53:03,2024-01-15 17:11:05,23620235,NORMAL GALAXIES,GO,23,23,NOIRLab,
601564,25239,ACIS-S,NONE,16.00,15.75,Mrk 1094,Lehmer,77.700,-2.682,archived,VFAINT,TE,12.703224320585178,200116,2021-12-17 02:58:43,2022-12-19 15:52:27,23620243,NORMAL GALAXIES,GO,23,23,None,
601564,26236,ACIS-S,NONE,15.00,14.76,Mrk 1094,Lehmer,77.700,-2.682,archived,VFAINT,TE,12.675478421771878,187141,2021-12-17 12:43:31,2022-12-19 15:52:27,23620243,NORMAL GALAXIES,GO,23,23,None,
601575,26675,ACIS-S,NONE,20.00,20.38,NGC 1399,Dage,54.621,-35.451,archived,FAINT,TE,8.679989824284693,176859,2023-08-02 17:08:35,2024-02-03 06:58:53,24620012,NORMAL GALAXIES,GO,24,24,NOIRLab,
601575,27748,ACIS-S,NONE,20.00,19.71,NGC 1399,Dage,54.621,-35.451,archived,FAINT,TE,9.432734214406166,185938,2023-07-30 20:53:38,2024-02-03 06:58:53,24620012,NORMAL GALAXIES,GO,24,24,NOIRLab,
601578,26678,ACIS-S,NONE,10.00,9.83,eRASS1 J060547.1-330413,Roberts,91.446,-33.070,archived,FAINT,TE,9.02140595580655,88693,2023-05-25 23:38:28,2023-11-26 14:01:11,24620363,NORMAL GALAXIES,GO,24,24,None,
601581,27565,ACIS-I,NONE,10.00,9.78,NGC 1156,Walton,44.926,25.238,archived,VFAINT,TE,2.2775977324902708,22275,2022-11-20 21:09:40,2022-11-21 16:31:03,20621067,NORMAL GALAXIES,CCT,23,20,None,
703931,22543,ACIS-I,NONE,22.00,22.75,MRC 0411-647,Worrall,62.997,-64.607,archived,VFAINT,TE,7.391557781097664,168161,2021-05-25 11:08:31,2022-05-28 15:59:06,21700095,ACTIVE GALAXIES AND QUASARS,GO,21,21,NRAO,
703931,25052,ACIS-I,NONE,23.00,23.24,MRC 0411-647,Worrall,62.997,-64.607,archived,VFAINT,TE,7.526840662511376,174946,2021-05-26 11:00:50,2022-05-28 15:59:06,21700095,ACTIVE GALAXIES AND QUASARS,GO,21,21,NRAO,
704095,23683,ACIS-S,NONE,30.00,29.66,MGJ0414+0534,Dai,63.657,5.579,archived,VFAINT,TE,7.3089253726704095,216796,2021-07-20 03:13:56,2022-07-21 06:17:42,22700206,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704096,23684,ACIS-S,NONE,30.00,27.02,MGJ0414+0534,Dai,63.657,5.579,archived,VFAINT,TE,4.040769086993048,109195,2021-12-03 20:34:57,2022-12-06 08:30:08,22700206,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704181,23769,ACIS-S,NONE,25.90,25.62,SDSS J225438.30+232714.5,Goulding,343.660,23.454,archived,VFAINT,TE,7.244245080338544,185577,2021-09-07 15:52:37,2022-09-08 16:30:25,22700317,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704200,23788,ACIS-S,NONE,13.00,12.91,eRASSt J234403.0-352640,Rau,356.012,-35.444,archived,FAINT,TE,4.400416989681314,56792,2022-05-08 15:05:34,2023-05-12 12:17:51,22700358,ACTIVE GALAXIES AND QUASARS,TOO,22,22,None,
704209,23797,ACIS-S,NONE,30.00,28.73,HE 0230-2130,Pooley,38.138,-21.291,archived,VFAINT,TE,5.722159487185793,164405,2021-10-14 16:29:07,2022-10-15 06:03:18,22700407,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704210,23798,ACIS-S,NONE,20.00,19.27,HE 0435-1223,Pooley,69.562,-12.287,archived,VFAINT,TE,5.773489117314123,111283,2021-04-02 19:59:06,2022-04-04 21:08:02,22700407,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704218,23806,ACIS-S,NONE,15.00,14.95,WFI J2026-4536,Pooley,306.543,-45.608,archived,VFAINT,TE,5.724278180255577,85602,2021-04-16 20:56:36,2022-04-19 05:59:57,22700407,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704219,23807,ACIS-S,NONE,15.00,14.91,WFI 2033-4723,Pooley,308.425,-47.395,archived,VFAINT,TE,5.695898813629579,84951,2021-06-17 15:30:38,2022-06-18 14:29:52,22700407,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704221,23809,ACIS-S,NONE,15.00,14.33,IC1657,Elvis,18.529,-32.651,archived,FAINT,TE,1.2400633175659106,17765,2021-05-18 07:42:38,2022-05-19 06:00:19,22700429,ACTIVE GALAXIES AND QUASARS,GO,22,22,NuSTAR,
704227,23815,ACIS-I,NONE,12.80,11.92,LEDA 3096766,Panessa,48.258,41.334,archived,FAINT,TE,3.084532303754616,36767,2021-12-04 10:00:40,2022-12-05 20:12:01,22700435,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704227,26219,ACIS-I,NONE,12.20,11.27,LEDA 3096766,Panessa,48.258,41.334,archived,FAINT,TE,3.0636417603351105,34512,2021-12-05 15:41:58,2022-12-05 20:12:01,22700435,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704230,23818,ACIS-I,NONE,25.00,22.78,PKS 2331-240,Panessa,353.480,-23.728,archived,FAINT,TE,3.180334663091404,72439,2021-09-03 17:57:03,2022-09-11 15:30:19,22700435,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704238,23826,ACIS-S,NONE,11.00,10.82,DES J040559.80-330851.4,Pooley,61.499,-33.147,archived,VFAINT,TE,12.063837793793654,130501,2022-03-06 18:03:58,2023-03-08 17:29:25,22700509,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704238,26343,ACIS-S,NONE,14.00,13.77,DES J040559.80-330851.4,Pooley,61.499,-33.147,archived,VFAINT,TE,11.935676935299142,164409,2022-03-07 01:55:03,2023-03-08 17:29:25,22700509,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704245,23833,ACIS-S,NONE,30.00,28.39,DELS J041128.63-090749.8,Fan,62.869,-9.130,archived,VFAINT,TE,6.515926483821948,185001,2021-10-15 19:09:53,2022-11-14 21:10:07,22700552,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704245,24260,ACIS-S,NONE,30.00,29.67,DELS J041128.63-090749.8,Fan,62.869,-9.130,archived,VFAINT,TE,6.375283433446563,189161,2021-11-12 12:00:47,2022-11-14 21:10:07,22700552,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704245,24261,ACIS-S,NONE,30.00,31.65,DELS J041128.63-090749.8,Fan,62.869,-9.130,archived,VFAINT,TE,6.5077640024194805,205954,2021-10-07 21:03:53,2022-11-14 21:10:07,22700552,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704245,24262,ACIS-S,NONE,30.00,28.69,DELS J041128.63-090749.8,Fan,62.869,-9.130,archived,VFAINT,TE,6.476712798224215,185808,2021-10-26 04:48:33,2022-11-14 21:10:07,22700552,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704297,25251,ACIS-S,NONE,20.00,19.82,FRB190608,Eftekhari,334.020,-7.898,archived,VFAINT,TE,4.003904798884947,79345,2021-12-06 14:28:37,2022-12-07 06:09:59,23700039,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704300,25254,ACIS-S,NONE,10.40,9.94,VIKING J231818.3-311346,Ighina,349.576,-31.230,archived,VFAINT,TE,4.510815042238377,44849,2022-04-12 21:15:12,2023-04-19 06:03:49,23700048,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704300,25739,ACIS-S,NONE,20.00,19.64,VIKING J231818.3-311346,Ighina,349.576,-31.230,archived,VFAINT,TE,4.0424505569786024,79403,2022-01-07 20:49:44,2023-04-19 06:03:49,23700048,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704300,26254,ACIS-S,NONE,10.00,9.78,VIKING J231818.3-311346,Ighina,349.576,-31.230,archived,VFAINT,TE,4.09649028059661,40063,2022-01-08 11:24:53,2023-04-19 06:03:49,23700048,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704300,26391,ACIS-S,NONE,19.30,17.84,VIKING J231818.3-311346,Ighina,349.576,-31.230,archived,VFAINT,TE,4.562187596845432,81383,2022-04-17 10:51:03,2023-04-19 06:03:49,23700048,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704300,26392,ACIS-S,NONE,10.30,9.94,VIKING J231818.3-311346,Ighina,349.576,-31.230,archived,VFAINT,TE,4.527871230158729,45025,2022-04-18 08:27:05,2023-04-19 06:03:49,23700048,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704307,25261,ACIS-S,NONE,10.00,9.92,MCG+2-57-2,Silver,335.938,11.836,archived,FAINT,TE,11.47700202123981,113895,2021-11-21 18:32:27,2022-11-22 08:20:02,23700077,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704315,25269,ACIS-S,NONE,17.00,16.84,SDSS J001900.30+150710.9,Reines,4.750,15.120,archived,VFAINT,TE,8.979203272540717,151205,2022-09-28 12:02:15,2023-09-29 07:41:46,23700095,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704323,25277,ACIS-I,NONE,19.00,18.68,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.1671899298938606,40485,2023-10-02 15:59:23,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25278,ACIS-I,NONE,10.00,9.78,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.729397790628355,26680,2022-12-02 01:52:38,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25279,ACIS-I,NONE,25.00,24.46,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7260493405171937,66681,2022-09-06 05:37:19,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25907,ACIS-I,NONE,38.00,36.80,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.784757423479749,102469,2022-11-08 15:33:07,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25908,ACIS-I,NONE,23.00,22.61,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.728188325208547,61675,2022-09-23 13:32:27,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25909,ACIS-I,NONE,19.00,19.33,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.3906327728162435,46218,2023-05-24 23:57:07,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25910,ACIS-I,NONE,19.50,19.31,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.6551609130203757,51259,2022-09-25 03:07:44,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25911,ACIS-I,NONE,17.00,16.85,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.0588976251591053,51557,2022-04-19 02:53:49,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25912,ACIS-I,NONE,15.50,15.37,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.060336944844769,47049,2022-04-18 16:53:40,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25913,ACIS-I,NONE,20.00,19.64,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7417118234822833,53844,2022-09-03 08:56:56,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25914,ACIS-I,NONE,29.00,28.20,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7619599606757292,77894,2022-10-15 10:58:18,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25915,ACIS-I,NONE,21.50,21.08,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.66366881648363,56140,2022-09-03 23:20:44,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25916,ACIS-I,NONE,22.50,22.20,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.170338375206359,48185,2023-09-03 08:38:12,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25917,ACIS-I,NONE,37.00,35.62,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.4378267405039655,86832,2023-06-22 09:59:12,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25918,ACIS-I,NONE,21.00,20.63,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.8874255074222623,59568,2022-09-13 15:16:17,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25919,ACIS-I,NONE,26.00,25.29,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.022572730846673,76431,2022-06-13 03:06:37,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25920,ACIS-I,NONE,31.00,30.51,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.0202505001690803,92135,2022-06-13 16:02:26,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25921,ACIS-I,NONE,17.00,16.87,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.1258074401574545,35856,2023-08-04 18:21:52,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25922,ACIS-I,NONE,31.00,31.37,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.010833878355458,94443,2022-06-14 20:12:46,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25923,ACIS-I,NONE,11.00,10.94,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7961194525598043,30583,2022-09-04 16:51:37,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
