ObsId,RA,DEC,THETA,POS_ERR,SIGNIFICANCE,gaia_match,archival_match,chandra_match,erosita_match,ned_match,simbad_match,vizier_match,xray-binaries_match
2312,53.17510600574138,-27.95067224760876,8.928002149129382,0.3438017412384165,22.22372055053711,yes,yes,yes,no,yes,no,yes,no
2248,14.560865604539696,-27.834239438905733,5.207293490893959,0.4864065524311594,8.865171432495117,yes,no,no,no,no,no,yes,no
2300,160.62680894051152,-70.6990456335016,10.05010060529078,0.9173944956981992,12.150338172912598,yes,no,no,no,no,yes,yes,no
5016,53.38742043346545,-27.739698375588958,7.101442733043164,0.6977973522410347,5.940130233764648,no,no,no,no,yes,no,yes,no
5885,318.12659932619124,-63.498980265363635,3.672088050535557,0.2106421106175894,8.786419868469238,no,no,no,no,no,no,no,no
7016,8.877614117393083,-43.39015912157579,3.649234026247651,0.164509298707541,16.908784866333008,yes,no,no,no,yes,no,yes,no
8036,334.37741526022836,0.15239682612066366,6.702030902706711,0.33050077192226646,20.772653579711914,no,yes,yes,no,no,no,no,no
9575,53.17516875288684,-27.950564237226416,8.917426229492694,0.478921445837282,10.976614952087402,yes,yes,yes,no,yes,no,yes,no
12043,53.175258529788486,-27.95079875883786,9.119735741916504,0.4743079574594621,11.043089866638184,yes,yes,yes,no,yes,no,yes,no
15193,352.7475017814355,39.3708628505173,8.298409906024325,0.5613017108135707,8.972217559814453,yes,no,no,no,no,no,no,no
16177,53.17537871277871,-27.950470868735184,8.971118651855642,0.34545704675597155,33.50204849243164,yes,yes,yes,no,yes,no,yes,no
16450,53.175454341551365,-27.95053468246654,8.933135523444438,0.39899349705807513,23.35304832458496,yes,yes,yes,no,yes,no,yes,no
16453,53.07676215957398,-27.87361180501693,4.281364764308791,0.11996669903160279,45.725914001464844,no,no,no,no,no,no,no,no
16454,53.16163226003447,-27.859486846350006,3.73687845469961,0.08609971438542988,47.09370422363281,no,no,no,no,no,no,no,no
16455,53.17522612110254,-27.950179999840685,9.05275770137473,0.5671152776143734,12.248106956481934,yes,yes,yes,no,yes,no,yes,no
17677,53.20669312914344,-27.91514546670629,7.874308586797645,0.47038357583408724,24.298931121826172,yes,yes,yes,no,yes,no,yes,no
16202,84.89846380879817,-69.07731159799346,4.778734269118167,0.2388079527175273,10.93106460571289,yes,no,yes,no,no,yes,no,no
16446,84.89849479531958,-69.07724574783076,5.124119595960456,0.37100681949631226,10.762876510620117,yes,no,yes,no,no,yes,no,no
18671,84.64434238373885,-68.88503885919877,13.20772227336492,0.06765682222882614,542.1178588867188,yes,yes,yes,no,no,no,no,yes
17305,34.48305594176635,-5.091148358017805,0.8881080885582661,0.11215873551370434,12.254401206970215,yes,no,no,no,no,no,yes,no
21390,67.34517169460865,0.4922557493439448,7.495378079957341,0.5549624029581627,21.595884323120117,no,no,no,no,no,no,yes,no
