ObsId,RA,DEC,THETA,POS_ERR,SIGNIFICANCE,gaia_match,archival_match,chandra_match,erosita_match,ned_match,simbad_match,vizier_match
14335,83.80656972122453,-5.342087419255564,2.842,0.09775440996017568,21.338088989257812,yes,no,yes,no,yes,no,yes
14335,83.81384294767552,-5.317192013105612,4.207,0.06995003295731077,68.76383972167969,yes,no,yes,no,yes,no,yes
14335,83.83032941078618,-5.335524877565009,3.115,0.04657380115669608,102.09507751464844,yes,yes,yes,no,yes,no,yes
14335,83.87260899080322,-5.312735482758531,5.367,0.40219738361152424,9.873449325561523,yes,no,yes,no,yes,no,yes
14335,83.8142431603161,-5.506797070521326,7.215,0.8858118884120292,4.321849822998047,no,yes,yes,no,no,no,yes
14335,83.86816180827041,-5.417551690561229,3.306,0.05755428082909816,76.1246337890625,yes,unknown,yes,no,yes,no,yes
14566,24.38661302157368,-45.71985872036711,2.995,0.11077039158822481,22.108217239379883,no,no,no,no,no,no,no
14603,58.1699910268464,17.10258626696707,5.404,0.2105289916374828,50.53223419189453,yes,no,no,no,no,no,yes
16663,358.5163574233783,-33.16095121944367,6.963,0.9416894661549462,4.649655342102051,no,no,no,no,no,no,no
17250,56.59817749070057,24.030537503095413,5.433,0.4811846824933262,9.913857460021973,yes,no,yes,no,no,no,yes
17251,56.62627086537593,24.085335220958164,3.781,0.1652153536836012,10.23758602142334,yes,no,yes,no,no,no,yes
17251,56.819119394710704,24.12842048971404,8.031,0.4681338783043573,9.726218223571777,no,yes,yes,no,no,no,yes
17252,56.5981024422918,24.03061687871242,5.47,0.16936790483095493,36.43003463745117,yes,no,no,no,no,no,no
17252,56.64829328171757,24.026281996030608,3.207,0.14806544688017287,24.57032012939453,yes,no,yes,no,no,no,no
17252,56.74744888209096,24.028331964119815,3.657,0.09626057174469235,46.27916717529297,yes,no,no,no,no,no,no
17252,56.73273230060015,23.939765261777318,7.671,0.38060703608390317,20.591903686523438,yes,no,yes,no,no,no,yes
17735,83.78997093220674,-5.472955683714199,5.336,0.08701192114454326,99.33053588867188,yes,no,yes,no,yes,yes,yes
17735,83.85185449126428,-5.441995748916968,3.549,0.015300022806536738,765.9227294921875,yes,no,yes,no,yes,no,yes
17735,83.80919860282133,-5.436827546130316,2.91,0.051004828273682086,69.05298614501953,no,no,yes,no,no,no,no
17735,83.82645330699191,-5.4073560012970345,1.044,0.0814570096693383,10.343632698059082,yes,unknown,yes,no,yes,no,no
17735,83.80861946540277,-5.376731820186813,1.182,0.018989293033522016,117.94564056396484,yes,yes,yes,no,yes,yes,no
17735,83.81188172302777,-5.375370095920986,1.114,0.012414383213912231,248.81692504882812,yes,no,yes,no,yes,no,yes
17735,83.83313372534502,-5.364949635835702,1.638,0.028357992629107355,87.66631317138672,no,no,yes,no,no,no,yes
17735,83.8233184267336,-5.364880899360208,1.526,0.022780302610155834,120.86572265625,no,no,yes,no,no,no,yes
17735,83.85587200390984,-5.364257967284081,2.512,0.021425139659173743,335.28460693359375,yes,no,yes,no,yes,no,unknown
17735,83.83679181844586,-5.353676908948062,2.348,0.07215447376055488,22.38805389404297,no,no,yes,no,no,no,no
17735,83.8338333903578,-5.221030884175531,10.177,0.07578779339491146,302.0545959472656,yes,no,no,no,yes,yes,yes
17735,83.93674089987636,-5.409481482211702,6.893,0.22561410242435742,38.80275344848633,yes,no,yes,no,yes,no,yes
17735,83.8228107743317,-5.3436302243601705,2.801,0.11983795643496306,6.880227088928223,no,no,yes,no,no,no,no
17735,83.90857970342624,-5.340954983855595,5.91,0.18640538702459594,45.27310562133789,yes,no,yes,no,no,no,yes
17735,83.86031660138478,-5.298951863886542,5.918,0.25345841815103165,20.182147979736328,yes,no,yes,no,yes,no,yes
17735,83.77454430958426,-5.452459755409684,4.719,0.0980995365815315,73.37725067138672,yes,no,yes,no,yes,no,yes
17735,83.85045808104319,-5.36535808294854,2.222,0.09010552628280305,19.24509048461914,yes,no,yes,no,yes,no,yes
17735,83.8045424880285,-5.353642404293397,2.46,0.06663022867702251,38.84061050415039,yes,no,yes,no,yes,no,yes
17735,83.82623675948068,-5.5282188344659975,8.277,0.14865777640172884,99.51758575439453,yes,no,yes,no,yes,no,yes
17735,83.80903575454477,-5.4390036351922815,3.038,0.12579719392744695,10.83777141571045,no,no,yes,no,no,no,no
17735,83.83460375789633,-5.332715772175735,3.525,0.20653805735445616,7.614230155944824,yes,no,yes,no,no,no,yes
17735,83.86427657667622,-5.441082414969763,3.92,0.022313597612268164,635.371337890625,yes,no,yes,no,yes,no,yes
17735,83.82999572347414,-5.380679054094816,0.715,0.013660086471775202,278.0431213378906,yes,no,yes,no,yes,no,yes
17735,83.81556670556498,-5.360952380186416,1.816,0.15337303583155665,4.634039402008057,yes,no,yes,no,yes,no,yes
17735,83.89678759338213,-5.3571791840901914,4.837,0.08515380017389201,140.0906524658203,yes,no,no,no,no,no,no
17735,83.78584605709152,-5.270551997603398,7.52,0.5846571859471414,8.336549758911133,no,no,yes,no,no,no,yes
17735,83.7953123970225,-5.466892479144968,4.883,0.1373591050501932,25.548568725585938,yes,yes,yes,no,yes,no,yes
17735,83.78074440066797,-5.374641053438972,2.691,0.0970610167454059,20.577922821044922,yes,no,yes,no,yes,no,yes
17735,83.80590124432082,-5.351982443103,2.515,0.10074353275509407,12.630656242370605,yes,no,yes,no,yes,no,yes
17735,83.88236659569269,-5.492679335646174,7.093,0.16891298547223002,60.31058120727539,yes,no,yes,no,yes,no,yes
17735,83.72943891786576,-5.331685359663342,6.602,0.3906879105029746,7.325337886810303,no,no,no,no,no,no,yes
17735,83.82634089789002,-5.401282573299452,0.6883333333333332,0.06114944243334424,13.642693519592285,yes,no,yes,no,yes,no,no
17735,83.81200550774848,-5.373677991143469,1.193,0.018417015680939786,117.99342346191406,yes,no,yes,no,no,no,no
17735,83.87807618331584,-5.362950897696009,3.679,0.10707190141696818,45.625518798828125,yes,no,yes,no,no,no,yes
17735,83.82261049383389,-5.506922155327068,6.997,0.2813064748247751,21.06920623779297,yes,no,yes,no,yes,no,yes
17735,83.83185217835815,-5.407309024763835,1.15,0.025132654573557213,127.16881561279297,yes,no,yes,no,yes,no,no
17735,83.80664276603157,-5.4070744339846675,1.401,0.038146429047199074,54.42232894897461,yes,no,yes,no,yes,no,yes
17735,83.85982528855395,-5.330799175590235,4.195,0.19360971764208604,20.237075805664062,no,no,yes,no,no,no,yes
17735,83.80737387477653,-5.323665910002483,4.106,0.19750607435815787,11.519126892089844,yes,no,yes,no,yes,no,yes
17735,83.7662964460433,-5.484164651467235,6.57,0.08696038793708709,127.0556411743164,yes,yes,yes,no,yes,no,yes
17735,83.85102649062682,-5.421789136176058,2.525,0.06920751663563413,28.708459854125977,yes,no,yes,no,yes,no,yes
17735,83.78448945364093,-5.409618488695038,2.574,0.04187217142465035,68.97069549560547,yes,no,yes,no,yes,no,yes
17735,83.85284464740127,-5.409891329842987,2.137,0.11774182640928574,13.817911148071289,yes,no,yes,no,yes,no,yes
17735,83.83347998061542,-5.3515874232870875,2.407,0.010672695179526797,717.1871948242188,yes,no,yes,no,yes,no,yes
17735,83.92690622567608,-5.459077035083765,7.455,0.1259375990746741,110.60411071777344,yes,yes,yes,no,yes,no,yes
17735,83.83262505871055,-5.413201062251458,1.49,0.10463722422646866,16.927671432495117,yes,no,yes,no,yes,no,no
17735,83.86477077928237,-5.475231909755433,5.674,0.22718595481677017,21.851303100585938,yes,no,yes,no,yes,no,yes
17735,83.71016792427866,-5.338956087479522,7.409,0.2249004781682735,25.673782348632812,yes,yes,yes,no,yes,no,yes
17735,83.71132800625001,-5.400361760122054,6.696,0.08545314406205379,115.37306213378906,yes,yes,yes,no,yes,no,yes
19940,169.14038189340948,-76.50419588688334,5.469,0.1724127764832818,46.63788604736328,yes,no,no,no,no,no,yes
18926,81.28140512220332,1.5734904575372828,0.15333333333333332,0.021991523190883346,252.59190368652344,yes,yes,yes,no,no,yes,no
18926,81.31799864269063,1.6069516325682263,3.049,0.06011167545692697,74.81124877929688,no,no,no,no,no,no,no
18927,83.87398106077137,-4.997347956823227,0.225,0.13006678604469318,11.87867259979248,no,no,no,no,no,no,no
18927,83.76989467346294,-4.87882503692644,9.665,0.6574498139117334,14.105451583862305,yes,no,yes,no,no,no,yes
20882,83.91043234168086,-4.994811493397779,1.989,0.03142632021196389,227.3861541748047,yes,no,yes,no,no,no,yes
20882,83.86747829018067,-4.977167349206278,1.443,0.04631827298510574,87.4649429321289,no,yes,yes,no,no,no,no
20882,83.86739555181445,-5.0614501951445225,3.79,0.10398863400611703,41.68015670776367,no,yes,yes,no,no,no,yes
20882,83.85128808869162,-5.022413655616313,2.098,0.0875788723585957,32.06354904174805,no,yes,yes,no,no,no,yes
20882,83.8200324699666,-5.124301977408189,8.259,0.6385910210180822,8.92538070678711,yes,yes,no,no,no,no,yes
20883,83.76914723182502,-4.974995354753297,6.652,0.5516581675494998,9.504225730895996,yes,yes,no,no,no,no,yes
19709,285.39105911207696,-36.962596928975906,3.339,0.0399565914584705,292.24853515625,no,yes,yes,no,no,no,yes
19709,285.4183730431444,-36.86185071793224,6.327,0.10310855400823879,125.5309066772461,yes,yes,yes,no,no,no,yes
21854,83.86151941968305,-5.348063559369133,2.825,0.12762147170001756,20.5256290435791,yes,no,yes,no,no,no,yes
21854,83.74665086187642,-5.385403077935389,6.652,0.2259900977547181,36.87472915649414,yes,no,yes,no,yes,no,yes
21854,83.79459193426399,-5.372156400967366,4.174,0.17086088838568833,12.325751304626465,yes,no,yes,no,no,no,no
21854,83.83946475104509,-5.286329993719859,1.658,0.18042064551896228,5.766549110412598,no,no,yes,no,no,no,no
21854,83.75993954960504,-5.263312536672795,5.147,0.07829248523591724,131.85313415527344,yes,yes,yes,no,no,no,yes
21854,83.87053524526232,-5.2717234193207965,3.42,0.14438540366163818,26.302474975585938,yes,no,yes,no,yes,no,yes
21854,83.8358560462903,-5.379290846577971,4.021,0.28416302026939316,2.2218403816223145,yes,no,yes,no,yes,no,yes
21854,83.78311754566865,-5.354761129858775,3.802,0.27767222883574194,9.199801445007324,yes,no,yes,no,yes,no,yes
21855,83.93956915792558,-5.343974105696196,6.817,0.37259356231212665,9.420994758605957,yes,no,no,no,no,no,yes
21855,83.87907848890869,-5.3669344142512045,4.387,0.21431244228135832,13.21953296661377,yes,no,yes,no,yes,no,yes
21855,83.77701469149487,-5.289431630523789,3.452,0.1739047756675224,16.396337509155273,yes,no,yes,no,no,no,yes
21855,83.81345964885492,-5.382185280490148,4.287,0.07550226156351837,112.45384979248047,yes,no,no,no,no,no,yes
21855,83.9019794951211,-5.33579230129698,4.525,0.20162411460293958,20.76239013671875,no,no,yes,no,yes,no,yes
79,265.2135719693624,-53.56332594988292,7.753,0.6843144579967235,10.781380653381348,yes,yes,yes,no,no,no,yes
650,52.73394752075455,43.806681916423045,5.475,0.2748582487585102,23.96747589111328,yes,yes,no,no,no,no,no
953,6.026727724789625,-72.078608481082,1.018,0.023418740303984446,136.0038604736328,no,no,yes,no,no,no,no
953,6.108047689153493,-72.11760051720653,3.678,0.1816738925728235,13.978520393371582,yes,no,yes,no,no,no,yes
955,6.026701184685439,-72.07859398672593,1.028,0.03729963240647359,62.330989837646484,no,no,yes,no,no,no,no
955,6.032634047156563,-72.07820362198846,1.119,0.09027093937690843,17.57713508605957,no,no,yes,no,no,no,no
955,6.066294639323449,-72.07675877062262,1.693,0.04960452506750753,57.287933349609375,no,no,yes,no,no,no,no
2668,265.29660595095515,-53.816332956377266,9.788,0.7110781670588067,10.252191543579102,yes,no,yes,no,no,no,yes
2669,265.15041845286106,-53.608692129867244,3.781,0.32386837967845095,5.49819278717041,no,no,no,no,no,no,yes
2669,265.307408797073,-53.564275404667896,7.263,0.42731348014427,17.846813201904297,yes,no,yes,no,no,no,no
2679,325.0895154550974,-23.114013292332164,4.834,0.31090484428472787,11.237615585327148,yes,no,no,no,no,no,no
2679,324.99261382614355,-23.35282751309033,10.987,0.3707879649820921,36.68178176879883,yes,no,no,no,no,no,yes
3777,13.122751043242713,-26.680795948884974,6.496,0.4260401904778214,11.95739459991455,yes,no,no,no,no,no,no
3777,13.133357462474914,-26.70265835007113,7.432,0.6634066204250265,4.8395466804504395,no,no,no,no,no,no,no
3779,271.97351839286614,-43.63347167524012,5.113,0.5513231735504026,5.186412334442139,yes,no,no,no,no,no,no
4528,34.701179426542076,-2.996681076396652,8.029,0.728058610127942,8.615602493286133,no,yes,no,no,no,no,no
4528,34.77737436522892,-2.961844856490672,3.622,0.23558719824265148,9.73078441619873,no,no,no,no,no,no,no
5299,15.913499064873442,-70.7418776039439,7.175,0.8271883178088295,6.580832481384277,yes,yes,yes,no,no,no,no
4536,10.353722795165268,40.792938911556625,9.927,1.2850675924641162,1.1658332347869873,yes,yes,no,no,no,no,no
4541,11.52412738754676,41.7176085872609,0.5183333333333333,0.06968660001927864,9.9027681350708,yes,yes,yes,no,no,no,yes
6167,11.570103449813375,41.61574125549141,6.249,0.3246044630448264,26.95824432373047,yes,yes,yes,no,no,no,yes
7453,137.8455705969012,-64.90524186913623,4.659,0.34741013450186065,10.021321296691895,yes,no,no,no,no,no,yes
8560,138.00797309954177,-64.86411328286843,0.16166666666666665,0.1422174110298148,7.558835506439209,no,no,yes,no,no,no,no
8560,138.15367435166547,-64.76244379732421,7.222,0.7638404752331613,6.190002918243408,no,yes,yes,no,no,no,no
7460,265.1619534257159,-53.662039631563374,1.307,0.15784700959232728,5.755625247955322,no,no,no,no,no,no,no
7460,265.1160032800679,-53.646029802732,3.114,0.2519130811157866,6.028757095336914,yes,no,no,no,no,no,no
7460,265.22240744572235,-53.72771105351117,3.184,0.08006759666061902,34.38195037841797,yes,no,yes,no,no,no,yes
7461,265.15619951068004,-53.696505237101185,1.576,0.06638440370966946,25.525922775268555,yes,no,no,no,no,no,no
7461,265.1934511732397,-53.667839465309164,0.6133333333333333,0.13605193257307557,5.161850452423096,yes,no,no,no,no,yes,yes
11024,262.6070134935548,-67.16017085811285,9.88,0.45112590416962794,27.204280853271484,yes,no,yes,no,no,no,yes
17588,78.49618991519755,-40.05836440447137,1.458,0.196678935065565,11.293623924255371,yes,no,no,no,no,no,no
15741,52.78379009863827,43.93195722235485,1.706,0.15471729056618713,11.186400413513184,yes,no,yes,no,no,no,yes
19013,287.7621550412675,-59.995154904431644,1.323,0.10425816085817319,10.967813491821289,no,no,yes,no,no,no,yes
19014,287.70642118404174,-59.995354799553326,0.7883333333333333,0.1554706200627178,5.316969871520996,no,no,yes,no,no,no,no
19014,287.798877602924,-60.00448596119664,2.55,0.16442652867850388,10.131978034973145,yes,no,yes,no,no,no,no
20122,287.7142800318891,-59.984778239898304,0.21,0.03209638916343759,102.51905822753906,no,no,yes,no,no,no,no
2732,11.263053180895671,32.92342082401079,6.182,0.38280275273572645,17.615825653076172,no,no,no,no,no,no,no
2735,6.093815365830667,-72.07330536737834,0.7816666666666666,0.09192912946260529,7.060482501983643,yes,no,no,no,no,no,no
2735,6.026686830909081,-72.0786444213173,0.935,0.014849397573432486,210.10020446777344,yes,no,yes,no,no,no,no
2735,6.077162179760046,-72.0597385711752,1.5,0.11309855347759676,6.458709716796875,no,no,no,no,no,no,no
2735,6.080837043102467,-72.05969149543887,1.507,0.048885682188152646,58.33637237548828,yes,no,yes,no,no,no,no
2736,6.044181529897609,-72.09145857546343,0.6433333333333333,0.07898673857221736,8.850432395935059,no,no,no,no,no,no,no
2736,6.0266537035791465,-72.07865331492391,0.9149999999999999,0.019143036845270456,143.6325225830078,yes,no,yes,no,no,no,no
2736,6.084614173818143,-72.20275602163466,7.074,0.517133718705591,13.78543758392334,yes,yes,yes,no,no,no,yes
2736,6.046390091007243,-72.08896733612721,0.5283333333333333,0.09605997785013966,7.7562785148620605,no,no,yes,no,no,no,no
2736,6.0106585788456455,-72.0865095377465,1.133,0.04099660422615452,47.58611297607422,no,no,yes,no,no,no,no
2736,5.990435388046143,-72.08392404898788,1.503,0.03968689874503792,51.30928039550781,yes,no,yes,no,no,no,no
2736,6.161871324814056,-72.01301869513988,4.624,0.13886839813279897,33.63346862792969,yes,no,yes,no,no,no,no
2736,6.341270156237358,-72.069369933459,5.062,0.34436796473998954,14.183562278747559,yes,yes,yes,no,no,no,no
2736,6.004059211895325,-72.08149492043883,1.268,0.013525539931126021,286.6405334472656,no,no,yes,no,no,no,no
2736,6.028526127813679,-72.08682205845999,0.8066666666666666,0.07128098649137159,10.077630043029785,no,no,yes,no,no,no,no
2736,6.032490211071587,-72.09096510166654,0.8116666666666668,0.09821332144305321,13.656673431396484,no,no,yes,no,no,no,no
2737,6.004099748027287,-72.08148636696356,1.278,0.013095920957229504,331.6683654785156,no,no,yes,no,no,no,no
2737,6.046226022301075,-72.0789182250423,0.6166666666666667,0.05368918826756105,29.22388458251953,yes,no,no,no,no,no,no
2737,6.026458767768157,-72.07142291388128,1.189,0.12067547488987419,7.369175434112549,no,no,no,no,no,no,no
2738,6.004044612052963,-72.08147858782534,1.253,0.009584236278388494,548.2894897460938,no,no,yes,no,no,no,no
2738,6.0855291916525,-72.20353990139041,6.965,0.7494626422724217,4.222090721130371,yes,yes,no,no,no,no,no
2738,6.237622147980733,-72.13640225918759,4.272,0.3277436498241865,6.94813871383667,no,no,yes,no,no,no,yes
2738,6.0326227218622765,-72.07823500999456,0.8733333333333333,0.03126150916730535,49.615440368652344,no,no,yes,no,no,no,no
2738,6.0266380916004545,-72.07864428037672,0.9466666666666667,0.01637321169296305,209.3666534423828,yes,no,yes,no,no,no,no
6612,287.7992496898522,-59.90744490466548,4.818,0.4192724684915288,6.553555488586426,yes,no,no,no,no,no,no
13439,359.4329402854377,-32.60939497416962,4.618,0.28255131890233554,11.338461875915527,yes,yes,yes,no,yes,yes,no
13733,283.82665499387633,-22.755289100853886,4.54,0.26184477702197656,15.355729103088379,no,no,no,no,no,no,unknown
14664,17.45063891692039,-72.67266394891594,6.92,0.49373926406314556,9.434571266174316,yes,no,no,no,yes,no,no
15497,17.977358601007012,-72.76591950387841,3.608,0.20685543055969186,12.448843002319336,yes,yes,yes,no,yes,no,no
16320,17.977072326197696,-72.76589219985027,3.602,0.13305233408634434,35.497005462646484,yes,yes,yes,no,yes,no,no
16490,18.733139343633155,-73.25958712684844,6.574,0.49646291929752634,9.924860000610352,yes,yes,no,no,no,no,no
14668,13.62148985618616,-72.51860143643718,8.374,0.2061931619633209,74.56168365478516,yes,yes,yes,no,no,no,no
14668,13.716789983895788,-72.64020335881402,6.422,0.5356217570888371,6.216691493988037,yes,no,yes,no,yes,no,no
15501,13.716269300586601,-72.64021791855228,6.824,0.5446438966524706,13.41203784942627,yes,yes,yes,no,yes,no,no
15504,14.287494811636337,-72.27650337476716,4.326,0.18122027055033071,19.945114135742188,yes,no,yes,no,yes,yes,no
15507,12.039186852763196,-73.1522575388347,4.354,0.23459590700471739,13.062782287597656,yes,yes,yes,no,no,no,no
15646,17.43178065246458,35.787921256150675,5.528,0.5219754780634502,9.557193756103516,yes,no,no,no,no,no,no
16527,6.026845198863145,-72.07864666851697,0.5283333333333333,0.025935821540461826,138.76100158691406,yes,no,yes,no,no,no,no
16527,6.0663936484499645,-72.07681184921127,1.2,0.045636811542915996,44.17829895019531,no,no,yes,no,no,no,no
16528,6.026410515822246,-72.07870758882038,0.28,0.05584481483695118,22.751953125,yes,no,yes,no,no,no,no
17420,6.034993500987193,-72.08361601986951,0.7016666666666667,0.18901686721921218,6.091281414031982,no,no,yes,no,no,no,no
18997,325.0671398608125,-23.166107902833645,1.485,0.06594002048593871,15.524945259094238,no,no,yes,no,no,no,no
20731,325.0656183670781,-23.153386286790305,2.071,0.1008721369091902,23.342792510986328,no,no,yes,no,no,no,no
22375,13.859155129084526,-37.64394220642383,4.729,0.27568963619660874,12.815899848937988,no,yes,yes,no,no,no,no
766,70.41227547503043,-2.8551802699274944,3.14,0.08937785523258956,29.347148895263672,no,no,yes,no,no,no,no
766,70.24462477481404,-2.954465445407002,8.615,0.47441008109061444,25.331571578979492,no,no,yes,no,no,no,no
1967,83.86438184073045,-69.31301216100954,2.538,0.09551131818196731,14.621045112609863,yes,no,yes,no,no,no,no
1990,73.61012093528764,-68.46633839783065,3.251,0.13735028247947698,16.814193725585938,yes,no,no,no,no,no,no
1992,87.08628560333038,-70.40824432885717,3.162,0.08633433665860286,42.226905822753906,no,yes,no,no,no,no,no
2758,16.675436248743623,-72.27603990057396,8.585,0.5906164373414832,3.8966736793518066,yes,no,no,no,yes,no,no
2829,86.7415974908728,-69.72975351581105,2.656,0.06048294101789022,55.10699462890625,no,no,no,no,no,no,no
2829,86.79387133723208,-69.69722297335169,1.027,0.03886579633079074,40.31342315673828,yes,no,no,no,no,no,no
2829,86.87946607246774,-69.66441938754326,2.855,0.06448313079968253,49.39677810668945,yes,no,no,no,no,no,no
2829,86.89876938908486,-69.65545370325306,3.469,0.29070182368857633,7.469869613647461,no,no,no,no,no,no,no
2829,86.9342800887281,-69.65317674439703,4.18,0.2005973831079127,17.169118881225586,no,no,no,no,no,no,no
2829,86.57156425276271,-69.65532378961544,4.279,0.31966574237952444,6.864089012145996,no,no,no,no,no,no,no
2829,86.7395391016701,-69.52762902948159,9.498,0.740572958695495,12.169568061828613,yes,no,no,no,no,no,no
2829,86.79098202770415,-69.70939353788866,1.581,0.15299515752945994,8.970474243164062,yes,no,no,no,no,no,no
2829,87.02060835406662,-69.61220846341246,7.052,0.2664802239689117,35.52216720581055,yes,yes,no,no,no,no,no
2829,86.42133984640569,-69.67953534399965,7.005,0.5421966666596704,9.35558795928955,yes,no,no,no,no,no,no
3830,83.78533246897861,-69.31277314141002,3.326,0.1788016746920813,11.586082458496094,yes,no,yes,no,no,no,no
3847,73.56994193756604,-67.27157227891537,2.676,0.07863493525676686,27.557043075561523,no,no,no,no,no,no,no
3848,83.04834713090958,-71.00607382637554,1.175,0.16551013960191177,7.704133987426758,no,no,no,no,no,no,no
3849,84.91872974620955,-69.75797916096582,2.09,0.0778453674571523,10.284195899963379,yes,no,no,no,no,no,no
3870,62.8285147082748,-31.40179607869934,4.688,0.3134005740927389,8.301718711853027,no,no,yes,no,no,no,no
3870,62.75546496513694,-31.54959330262282,7.776,0.7725857764721611,6.535466194152832,no,yes,no,no,no,no,no
3871,62.71815721050699,-31.45571063552872,3.224,0.13853703826829253,17.20599937438965,no,no,yes,no,no,no,no
3871,62.68365515945011,-31.42376186978059,3.191,0.10146944078083313,38.61487579345703,no,yes,yes,no,no,no,no
3871,62.74762935733508,-31.41395575176657,0.5399999999999999,0.0706263926117512,24.49852752685547,no,no,yes,no,no,yes,no
3871,62.7605299309318,-31.39330620560255,1.204,0.15057040235125912,6.015939235687256,no,no,no,no,no,no,no
3871,62.76518263813204,-31.39200347441233,1.44,0.1388014262804634,6.742109775543213,no,no,yes,no,no,no,no
3871,62.7247354664389,-31.387472846291733,1.44,0.06708655226460028,26.736852645874023,no,no,yes,no,no,no,no
3871,62.801809184749494,-31.403953794961986,3.043,0.1259552273640778,14.642131805419922,yes,no,no,no,no,no,yes
3871,62.68037580916719,-31.38529628093477,3.415,0.11921060978268527,43.975948333740234,yes,yes,yes,no,no,no,yes
3871,62.67526501994877,-31.36715334201692,4.16,0.2933012003688148,7.906976222991943,no,yes,no,no,no,no,unknown
3871,62.688628422171035,-31.35111582582139,4.3,0.1897368643194243,15.80647087097168,no,yes,no,no,no,no,no
3871,62.688310310278965,-31.35057673603277,4.335,0.14171219660481593,15.86817455291748,no,no,no,no,no,no,no
3871,62.670225902390975,-31.332913310653772,5.743,0.18077190576496202,48.7708740234375,yes,yes,no,no,no,no,no
3871,62.68412457714454,-31.329804095326814,5.468,0.3588144990492197,10.194562911987305,no,no,no,no,no,no,no
3871,62.630209440884826,-31.402428682642267,5.752,0.41386854124631234,9.183124542236328,no,yes,no,no,no,no,no
3871,62.60748922392603,-31.370869223403513,7.228,0.5675539299616816,13.504584312438965,no,yes,yes,no,no,no,no
3871,62.912711862039586,-31.328728999905064,9.882,0.38409164822395125,31.159259796142578,no,yes,no,no,no,no,yes
3871,62.84467341525753,-31.324102387754223,7.187,0.779064963796908,4.877487659454346,no,no,yes,no,no,no,no
3871,62.75214199475944,-31.34158856628486,3.904,0.3603520144856708,2.4989657402038574,no,no,no,no,no,no,no
3871,62.67163222438511,-31.296514981691836,7.511,0.49365582347819154,15.825891494750977,yes,no,no,no,no,no,no
3871,62.63553466083282,-31.330375378662744,7.117,0.5866854003650922,9.091483116149902,no,yes,yes,no,no,no,no
4440,76.47743782297498,-67.9069547719836,2.998,0.10955814399416992,16.263776779174805,yes,no,yes,no,no,no,no
3908,83.61347805214511,-70.55874279024613,1.429,0.07061128676928653,22.357622146606445,yes,no,no,no,no,no,no
4409,6.686144114810702,18.88610608921925,2.996,0.18387278575490715,8.297077178955078,no,no,no,no,no,no,no
4409,6.655168983500751,18.9282710151999,4.032,0.11660250255794251,38.05341720581055,no,no,no,no,no,no,no
4409,6.728229139835709,18.931599911862822,0.7533333333333334,0.12238509026678217,7.605842590332031,no,no,no,no,no,no,no
4409,6.745346586712928,18.943964267352253,1.858,0.0693169884325241,32.04011917114258,no,no,no,no,no,no,no
4409,6.776168911785391,18.809200094300284,7.203,0.8400077567320995,7.498113632202148,no,no,no,no,no,no,no
4409,6.725317227619562,18.841394132055406,4.674,0.29298613881154356,5.105241298675537,no,no,no,no,no,no,no
4409,6.738642416165279,18.849235271799877,4.268,0.2592477475870848,9.478909492492676,no,no,no,no,no,no,no
4409,6.696178326802638,18.85759152294427,4.061,0.2732616012541352,10.67679500579834,no,no,no,no,no,no,yes
4409,6.594537317120745,18.84159267689872,8.779,0.7598258374659416,11.80793571472168,no,no,no,no,no,no,yes
4409,6.797797819400595,18.87829257883529,4.781,0.6976203320743575,3.9704575538635254,no,no,no,no,no,no,no
4409,6.704726476180669,19.048251731279233,7.828,0.907297553945297,9.003256797790527,no,no,no,no,no,no,no
4409,6.73285103727168,18.92079106367114,0.4233333333333333,0.08358622045507504,12.052446365356445,no,no,no,no,no,no,no
4613,35.60978901208967,42.30922234270746,1.171,0.03747461672874492,72.99937438964844,no,yes,yes,no,no,no,no
4613,35.68876036613332,42.28548281720971,3.857,0.12888239455722658,21.69216537475586,yes,yes,yes,no,no,no,yes
4613,35.600023484411096,42.254360044331705,4.44,0.13483685972048148,33.65553665161133,yes,yes,no,no,no,no,no
5246,350.2303198611094,-4.894091447993104,2.056,0.05093506666814624,37.11761474609375,no,no,no,no,no,no,no
5246,350.30069732522657,-4.878452916307445,2.742,0.11397996358464342,10.815113067626953,no,no,no,no,no,no,no
7266,81.40995884688999,-69.59533135187088,4.516,0.07647142914865668,142.99520874023438,yes,yes,no,no,no,no,no
7271,85.05686560364984,-69.38259398556889,3.001,0.1929261756015973,9.52794361114502,yes,no,no,no,no,no,no
5587,345.3285133737082,-38.81609862623752,7.943,0.7091003357206487,10.265707969665527,no,no,no,no,no,no,no
6307,50.409882344188865,16.84522303172319,1.319,0.0429603538141111,75.62401580810547,yes,yes,yes,no,no,no,yes
6683,328.68376202803114,16.893033524039495,0.895,0.1414424805658919,8.36113452911377,yes,no,no,no,no,no,yes
6683,328.65343861578015,16.902331588523033,2.722,0.11950638476703916,14.135064125061035,yes,yes,yes,no,no,no,yes
7241,45.26920092200571,-0.5191632355650435,2.712,0.15866523248613937,4.688084602355957,no,no,no,no,no,no,no
7256,328.646883055063,16.85102099681868,3.711,0.2938245046044081,3.7238664627075195,yes,no,no,no,no,yes,yes
7258,328.60289562967375,16.885609513212234,5.448,0.6316306937867663,3.4902660846710205,no,yes,no,no,no,no,no
7569,95.22480660868158,-62.38772094147701,4.449,0.11563830894857266,59.27106857299805,yes,yes,yes,no,no,no,yes
